borough,quarter,date,Good_job_residual,Trust_MPS_residual,Fair_treatment_residual
Barnet,Q1_1516,2015-04-01 00:00:00,0.004974247732482118,,-0.02362370086232657
Barnet,Q1_1617,2016-04-01 00:00:00,0.017104709330649004,0.005506124157891978,0.01814780019100326
Barnet,Q1_1718,2017-04-01 00:00:00,0.14740028610589118,0.08381376736868962,0.13154461900930658
Barnet,Q1_1819,2018-04-01 00:00:00,0.1341939258874586,0.04776330469847623,0.05719360138915608
Barnet,Q1_1920,2019-04-01 00:00:00,0.07556135385530016,0.1043718507130097,0.0666457363800006
Barnet,Q1_2021,2020-04-01 00:00:00,0.02224868159305382,0.06500525977133653,0.06894590172793202
Barnet,Q1_2122,2021-04-01 00:00:00,-0.032453949220320855,-0.010287910434852665,-1.907177868143428e-05
Barnet,Q1_2223,2022-04-01 00:00:00,-0.061705813922849906,-0.05566655666686482,-0.017712093835450027
Barnet,Q1_2324,2023-04-01 00:00:00,-0.06677446574807189,-0.07279967759633987,-0.04361162636235749
Barnet,Q1_2425,2024-04-01 00:00:00,-0.0776534673864765,-0.10331069229471135,-0.1343425253983469
Barnet,Q1_2526,2025-04-01 00:00:00,-0.05255823755030109,-0.040348539297371366,-0.07010578861345973
Barnet,Q2_1516,2015-07-01 00:00:00,0.004929552733919151,,-0.03366086522008882
Barnet,Q2_1617,2016-07-01 00:00:00,0.008475355953245889,-0.0036970393632913545,0.0492875071623764
Barnet,Q2_1718,2017-07-01 00:00:00,0.14608923281471164,0.08305157595416934,0.09045446451494965
Barnet,Q2_1819,2018-07-01 00:00:00,0.14927747604553487,0.06490508689402541,0.06310552203531772
Barnet,Q2_1920,2019-07-01 00:00:00,0.04812386710624217,0.09586158847775372,0.07877649289169819
Barnet,Q2_2021,2020-07-01 00:00:00,0.05461107920737929,0.07800582014855084,0.06754046872826969
Barnet,Q2_2122,2021-07-01 00:00:00,-0.06110988060867728,-0.03532010602390101,-0.007216569065287781
Barnet,Q2_2223,2022-07-01 00:00:00,-0.061005592278697174,-0.06525947716138236,-0.017129852230509446
Barnet,Q2_2324,2023-07-01 00:00:00,-0.07568688744970697,-0.08216740517293097,-0.05270729365681148
Barnet,Q2_2425,2024-07-01 00:00:00,-0.10026389429073673,-0.10901470432196103,-0.14819801824833523
Barnet,Q2_2526,2025-07-01 00:00:00,-0.07017450429361083,-0.008962736725516285,-0.048123689532810876
Barnet,Q3_1516,2015-10-01 00:00:00,-0.014251038959093631,,0.007020481338884221
Barnet,Q3_1617,2016-10-01 00:00:00,0.005302011055277056,0.014458110962926707,0.0366488377612626
Barnet,Q3_1718,2017-10-01 00:00:00,0.1683984744071303,0.04439407219565383,0.0723746229993284
Barnet,Q3_1819,2018-10-01 00:00:00,0.10808239076243453,0.10002389514381471,0.06042690051446464
Barnet,Q3_1920,2019-10-01 00:00:00,0.07166967032556892,0.107922969803388,0.12172486527416337
Barnet,Q3_2021,2020-10-01 00:00:00,-0.0196796406546631,0.03551137551921191,0.01397269038310156
Barnet,Q3_2122,2021-10-01 00:00:00,-0.03212296724277064,-0.02590907211693938,0.0119410388254364
Barnet,Q3_2223,2022-10-01 00:00:00,-0.06154193226145244,-0.045571282740049734,-0.007575824523655461
Barnet,Q3_2324,2023-10-01 00:00:00,-0.05432267813662062,-0.08974714962268093,-0.10494273064649551
Barnet,Q3_2425,2024-10-01 00:00:00,-0.0824986442188837,-0.10031389423307502,-0.06005623613644351
Barnet,Q3_2526,2025-10-01 00:00:00,-0.09439073249138169,-0.021413875024484774,-0.10162952728170871
Barnet,Q4_1415,2015-01-01 00:00:00,-0.0184970638225731,,-0.07651013264852169
Barnet,Q4_1516,2016-01-01 00:00:00,0.013841974435554238,0.0036093068876655865,0.025434802074365104
Barnet,Q4_1617,2017-01-01 00:00:00,0.036419386019350464,0.02510770591848377,0.03757794670531678
Barnet,Q4_1718,2018-01-01 00:00:00,0.12306487124528598,0.04129333894112841,0.05793967630637642
Barnet,Q4_1819,2019-01-01 00:00:00,0.07673832215079102,0.09505609073286303,0.04762439780107097
Barnet,Q4_1920,2020-01-01 00:00:00,0.08235821229162255,0.11250967850707949,0.11398229074037858
Barnet,Q4_2021,2021-01-01 00:00:00,-0.052075053589452414,-0.011694797854433836,-0.016334224836272893
Barnet,Q4_2122,2022-01-01 00:00:00,-0.04324034220684425,-0.03655866707249644,0.001011929881382212
Barnet,Q4_2223,2023-01-01 00:00:00,-0.07163132225857827,-0.0656232503364943,-0.017650153239179733
Barnet,Q4_2324,2024-01-01 00:00:00,-0.06900921567621898,-0.1140988675074539,-0.12546984425046592
Barnet,Q4_2425,2025-01-01 00:00:00,-0.08580607411254143,-0.06223669530152376,-0.07280639861084393
Barnet,Q4_2526,2026-01-01 00:00:00,-0.14041168267835785,-0.04816852592735976,-0.11989642765748687
Bexley,Q1_1516,2015-04-01 00:00:00,6.74608490398576e-05,,-0.041731738548606345
Bexley,Q1_1617,2016-04-01 00:00:00,0.014170125116494403,-0.006328710277076155,0.019469618608212058
Bexley,Q1_1718,2017-04-01 00:00:00,0.07963450758617152,0.11235363012739541,0.09620855798510697
Bexley,Q1_1819,2018-04-01 00:00:00,0.1823632864672483,0.08135074850828505,0.06993584557421062
Bexley,Q1_1920,2019-04-01 00:00:00,0.07283521166740181,0.05288930463223285,0.008858746166307219
Bexley,Q1_2021,2020-04-01 00:00:00,0.00805655979099662,0.0712382848735661,0.07574649754017682
Bexley,Q1_2122,2021-04-01 00:00:00,0.0018723693754161275,0.06100375220709364,0.039792093435787934
Bexley,Q1_2223,2022-04-01 00:00:00,-0.09606509636813643,-0.030470052963633476,-0.0866757111629678
Bexley,Q1_2324,2023-04-01 00:00:00,-0.026387016557730902,-0.06362926874014718,-0.04384174043406264
Bexley,Q1_2425,2024-04-01 00:00:00,-0.02663247510364697,-0.0338027668907428,-0.04391361650327408
Bexley,Q1_2526,2025-04-01 00:00:00,-0.12287413527122742,-0.038214577005889816,-0.04574132226322014
Bexley,Q2_1516,2015-07-01 00:00:00,-0.0008793078280650013,,-0.052008974815564435
Bexley,Q2_1617,2016-07-01 00:00:00,0.006379252029739102,0.005232773078284847,0.020116503231114358
Bexley,Q2_1718,2017-07-01 00:00:00,0.07661254339150014,0.09728593469432933,0.07825189195268722
Bexley,Q2_1819,2018-07-01 00:00:00,0.15815542568011542,0.07837649449807349,0.058703684387730104
Bexley,Q2_1920,2019-07-01 00:00:00,0.08315080122643681,0.043112373682998695,0.03895115825529327
Bexley,Q2_2021,2020-07-01 00:00:00,-0.0028454003952274043,0.10887406171844749,0.06719532856455845
Bexley,Q2_2122,2021-07-01 00:00:00,0.0007088770283950607,0.04724968562853771,0.012379631927397106
Bexley,Q2_2223,2022-07-01 00:00:00,-0.07431182104016443,-0.059230780459378796,-0.08616231066860092
Bexley,Q2_2324,2023-07-01 00:00:00,-0.04147784563940926,-0.040159305728233785,-0.04240421904983538
Bexley,Q2_2425,2024-07-01 00:00:00,-0.049262388095605014,-0.055661675647124986,-0.02468371724482432
Bexley,Q2_2526,2025-07-01 00:00:00,-0.08588976883533928,-0.02034612571320804,-0.04662437111353124
Bexley,Q3_1516,2015-10-01 00:00:00,0.0029077668803545453,,-0.020900029747731974
Bexley,Q3_1617,2016-10-01 00:00:00,0.01774680678555729,0.006199405631603594,0.04051695561672064
Bexley,Q3_1718,2017-10-01 00:00:00,0.08941778391625543,0.09926877070113704,0.08907333274367424
Bexley,Q3_1819,2018-10-01 00:00:00,0.14316346248755585,0.06898466713449436,0.023098392619510744
Bexley,Q3_1920,2019-10-01 00:00:00,0.06602617276431089,0.06514478058997664,0.04979313506605498
Bexley,Q3_2021,2020-10-01 00:00:00,0.007167260865891589,0.08474635516994311,0.061342562928775934
Bexley,Q3_2122,2021-10-01 00:00:00,-0.021471515008849695,0.052776840997513896,0.024669398132273423
Bexley,Q3_2223,2022-10-01 00:00:00,-0.09216649450947911,-0.07478272127844021,-0.09846234488336458
Bexley,Q3_2324,2023-10-01 00:00:00,-0.01870767062121348,-0.048201255171511304,-0.05159304626873573
Bexley,Q3_2425,2024-10-01 00:00:00,-0.07515339319759096,-0.04982563126142103,-0.01640874290589711
Bexley,Q3_2526,2025-10-01 00:00:00,-0.09894046790601063,-0.05250245987061142,-0.0775176879737296
Bexley,Q4_1415,2015-01-01 00:00:00,-0.032176731570764394,,-0.032388891181395985
Bexley,Q4_1516,2016-01-01 00:00:00,0.03357401150498385,-0.00675006292852276,-0.02070493755987257
Bexley,Q4_1617,2017-01-01 00:00:00,-0.007162364132764387,0.012729442619690223,0.0690794342324933
Bexley,Q4_1718,2018-01-01 00:00:00,0.10241101323492674,0.07724782740986569,0.07409334794831535
Bexley,Q4_1819,2019-01-01 00:00:00,0.0985284849911503,0.04277684099751389,-0.015330601867726612
Bexley,Q4_1920,2020-01-01 00:00:00,0.05473507965217117,0.08716386566257583,0.08648683588233219
Bexley,Q4_2021,2021-01-01 00:00:00,-0.016887676633884463,0.0577435364115676,0.05429870814606208
Bexley,Q4_2122,2022-01-01 00:00:00,-0.06627548940749306,-0.010618765664144103,-0.05673731922229197
Bexley,Q4_2223,2023-01-01 00:00:00,-0.061857235581003644,-0.04749579895342204,-0.06544354997648738
Bexley,Q4_2324,2024-01-01 00:00:00,-0.014142824137926668,-0.032042999934701055,-0.04318458780127299
Bexley,Q4_2425,2025-01-01 00:00:00,-0.08634562042061189,-0.040668336564314234,-0.02675785524206664
Bexley,Q4_2526,2026-01-01 00:00:00,-0.18177152502996796,-0.11398183969735465,-0.11884434450973025
Brent,Q1_1516,2015-04-01 00:00:00,0.002941491982439093,,0.02263912177168026
Brent,Q1_1617,2016-04-01 00:00:00,0.004923840403586732,-0.006522932127507319,-0.037353241679674465
Brent,Q1_1718,2017-04-01 00:00:00,0.10197595913971524,0.06365786376021676,-0.0370564158307618
Brent,Q1_1819,2018-04-01 00:00:00,0.0984108074177863,0.0086837384167886,0.042968372965887625
Brent,Q1_1920,2019-04-01 00:00:00,-0.02677858635485164,0.03463061369374676,0.012948382000847691
Brent,Q1_2021,2020-04-01 00:00:00,0.05529201996055755,0.068437439116939,0.17291783580626674
Brent,Q1_2122,2021-04-01 00:00:00,-0.014656086101715982,-0.0015220296358305907,-0.00708196428408292
Brent,Q1_2223,2022-04-01 00:00:00,0.022764746993156226,-0.03572606128188094,-0.017053377204075848
Brent,Q1_2324,2023-04-01 00:00:00,0.0025727012234419977,-0.018065655555332016,0.002984405719849592
Brent,Q1_2425,2024-04-01 00:00:00,-0.0447495715898768,-0.04597424319824239,-0.07700527894218978
Brent,Q1_2526,2025-04-01 00:00:00,-0.12700176848720168,0.0022667006719574445,-0.06701395502101704
Brent,Q2_1516,2015-07-01 00:00:00,-0.008750250387440928,,-0.00736739528292274
Brent,Q2_1617,2016-07-01 00:00:00,0.00508990100431117,0.02360676786363003,-0.027352601968793078
Brent,Q2_1718,2017-07-01 00:00:00,0.11362618635941413,-0.005053242577855999,-0.04705005870387913
Brent,Q2_1819,2018-07-01 00:00:00,0.07587838325673901,0.03670581355194413,0.032958617374948096
Brent,Q2_1920,2019-07-01 00:00:00,-0.015543510636963798,0.08559525737783069,0.09295313985052722
Brent,Q2_2021,2020-07-01 00:00:00,0.036781337773177936,0.01741105725375347,0.1029620958028652
Brent,Q2_2122,2021-07-01 00:00:00,0.03217315610307547,0.03381188249969225,0.002944343825909579
Brent,Q2_2223,2022-07-01 00:00:00,0.004248913612130756,-0.06456686761109098,0.002952340211925586
Brent,Q2_2324,2023-07-01 00:00:00,-0.015590253381044139,-0.03663084940337524,-0.03700851747852618
Brent,Q2_2425,2024-07-01 00:00:00,-0.07496752612832763,-0.036144474436610174,-0.07700611856272144
Brent,Q2_2526,2025-07-01 00:00:00,-0.07927995055351639,-0.0017022497401564252,-0.03698420846503769
Brent,Q3_1516,2015-10-01 00:00:00,-0.027328356493738104,,-0.01736191775850182
Brent,Q3_1617,2016-10-01 00:00:00,0.014757779802862414,0.013347367881355376,-0.017353881390555825
Brent,Q3_1718,2017-10-01 00:00:00,0.13970815586094587,0.009697019597548984,-0.03702662929285239
Brent,Q3_1819,2018-10-01 00:00:00,0.005338686304384721,0.026284288580747717,0.022956538314583996
Brent,Q3_1920,2019-10-01 00:00:00,0.014622549963760667,0.09572495736896802,0.14295377956140842
Brent,Q3_2021,2020-10-01 00:00:00,0.027897095634421776,0.010472107727905966,0.05292787127071674
Brent,Q3_2122,2021-10-01 00:00:00,0.03807353502269151,0.010609913968489426,-0.007071449036471944
Brent,Q3_2223,2022-10-01 00:00:00,-0.008283510548916628,-0.06654479247593537,0.012942584620986075
Brent,Q3_2324,2023-10-01 00:00:00,-0.039181313871709644,-0.03943561171172005,-0.06702235122633382
Brent,Q3_2425,2024-10-01 00:00:00,-0.10008426838814871,-0.04014085541352941,-0.07702582965425075
Brent,Q3_2526,2025-10-01 00:00:00,-0.08036449565187115,-0.020359724148573566,-0.047026909166362874
Brent,Q4_1415,2015-01-01 00:00:00,-0.01782653829591141,,0.07263616310885446
Brent,Q4_1516,2016-01-01 00:00:00,0.01315944652088985,-0.027900994533341494,-0.027360038607788018
Brent,Q4_1617,2017-01-01 00:00:00,-0.006269720164119974,0.002544849186193132,-0.037357839601633636
Brent,Q4_1718,2018-01-01 00:00:00,0.14054368645846727,0.02253920133665721,0.012938066662887104
Brent,Q4_1819,2019-01-01 00:00:00,-0.01728714694457012,0.014233407470888748,0.0229464228862738
Brent,Q4_1920,2020-01-01 00:00:00,0.028239595623415825,0.11073961395962673,0.17292919067440937
Brent,Q4_2021,2021-01-01 00:00:00,-0.003747903991377699,-0.038623104150599774,-0.007116988454832884
Brent,Q4_2122,2022-01-01 00:00:00,0.01821883804832547,-0.019276598539265444,-0.027070889289450673
Brent,Q4_2223,2023-01-01 00:00:00,0.01866512591277225,-0.018928029813083835,0.09293082993354274
Brent,Q4_2324,2024-01-01 00:00:00,-0.07134010168112698,-0.06112171159650548,-0.13703066746779047
Brent,Q4_2425,2025-01-01 00:00:00,-0.11487926823406619,-0.023885942657619896,-0.06704430130594763
Brent,Q4_2526,2026-01-01 00:00:00,-0.1219938124959728,-0.08287389067681461,-0.047187276687913116
Bromley,Q1_1516,2015-04-01 00:00:00,0.03404164563958534,,-0.05323582411104166
Bromley,Q1_1617,2016-04-01 00:00:00,-0.01656800818400861,-0.017098511544412,0.006339356173215682
Bromley,Q1_1718,2017-04-01 00:00:00,0.08550991435425248,0.11437142258352506,0.12140584201177562
Bromley,Q1_1819,2018-04-01 00:00:00,0.1282638678332454,0.06643489104757871,0.03332485521047579
Bromley,Q1_1920,2019-04-01 00:00:00,0.07330927878712579,0.09021529128706651,0.13684060458213998
Bromley,Q1_2021,2020-04-01 00:00:00,0.056400420366431,0.09005315667646552,0.11808994126659722
Bromley,Q1_2122,2021-04-01 00:00:00,0.0318940365039716,0.04166213574522548,-0.0011137783712503735
Bromley,Q1_2223,2022-04-01 00:00:00,-0.023502026000612686,-0.04488824903624189,-0.08790565706960674
Bromley,Q1_2324,2023-04-01 00:00:00,-0.036858901578003644,-0.10991072205424979,-0.05327658706358207
Bromley,Q1_2425,2024-04-01 00:00:00,-0.09721628485390355,-0.060178500404546864,-0.12352561931074169
Bromley,Q1_2526,2025-04-01 00:00:00,-0.1319606484436116,-0.09624058348841391,-0.06986338038192474
Bromley,Q2_1516,2015-07-01 00:00:00,0.023368924179067885,,-0.02370459069393016
Bromley,Q2_1617,2016-07-01 00:00:00,-0.012552701966545565,0.005910056979513523,0.04913730671483174
Bromley,Q2_1718,2017-07-01 00:00:00,0.07838327138189671,0.059031607245248696,0.07643984602429987
Bromley,Q2_1819,2018-07-01 00:00:00,0.09601445544964049,0.08474946260747385,0.07175741694894211
Bromley,Q2_1920,2019-07-01 00:00:00,0.12184443231743969,0.10661046835886645,0.14278808060253867
Bromley,Q2_2021,2020-07-01 00:00:00,0.05735989837067523,0.09575756933800383,0.1126949501147192
Bromley,Q2_2122,2021-07-01 00:00:00,0.018642273654786434,0.016718421065540445,-0.04641146358664938
Bromley,Q2_2223,2022-07-01 00:00:00,-0.02232476344470724,-0.06400615564702816,-0.06708531554955177
Bromley,Q2_2324,2023-07-01 00:00:00,-0.0502157771553946,-0.09493319507225784,-0.05864751705755744
Bromley,Q2_2425,2024-07-01 00:00:00,-0.09523343383843796,-0.06120004983576366,-0.10517571455303909
Bromley,Q2_2526,2025-07-01 00:00:00,-0.11954305569487728,-0.08442914170699278,-0.04817875047466891
Bromley,Q3_1516,2015-10-01 00:00:00,-0.007682203102990504,,0.01556296152030645
Bromley,Q3_1617,2016-10-01 00:00:00,0.004651299463179104,0.02381508518013087,0.037188995604701125
Bromley,Q3_1718,2017-10-01 00:00:00,0.0818309688670481,0.07161488074223199,0.07884227476160388
Bromley,Q3_1819,2018-10-01 00:00:00,0.09746501109888117,0.08583632767632654,0.09276819489329569
Bromley,Q3_1920,2019-10-01 00:00:00,0.08836142146620185,0.10149348533487135,0.10732925687427186
Bromley,Q3_2021,2020-10-01 00:00:00,0.08273493832961831,0.0922922024518068,0.09947217985736034
Bromley,Q3_2122,2021-10-01 00:00:00,-0.013369159001569764,0.00270405477806257,-0.08084486041484762
Bromley,Q3_2223,2022-10-01 00:00:00,-0.03898891041295738,-0.07899943429668477,-0.04172903451129162
Bromley,Q3_2324,2023-10-01 00:00:00,-0.066522540847745,-0.10965869537161732,-0.1030422037721378
Bromley,Q3_2425,2024-10-01 00:00:00,-0.1115401975307882,-0.07592555013512325,-0.11957040126761942
Bromley,Q3_2526,2025-10-01 00:00:00,-0.13129465870829,-0.08323432393146613,-0.046367516719503565
Bromley,Q4_1415,2015-01-01 00:00:00,0.020530880517510286,,-0.06568219971549139
Bromley,Q4_1516,2016-01-01 00:00:00,-0.010246953671212977,-0.009855053385705137,0.0037757889230437547
Bromley,Q4_1617,2017-01-01 00:00:00,-0.014970294715279886,0.0040986151980924035,0.017452676807576006
Bromley,Q4_1718,2018-01-01 00:00:00,0.13010712012447234,0.07032324399374035,0.057641060392951915
Bromley,Q4_1819,2019-01-01 00:00:00,0.07971442348248603,0.08752175611643143,0.1243356331548292
Bromley,Q4_1920,2020-01-01 00:00:00,0.06918885984145684,0.09712796442481819,0.12396940926194755
Bromley,Q4_2021,2021-01-01 00:00:00,0.011649325051527049,0.056493279784281314,0.0547792772749468
Bromley,Q4_2122,2022-01-01 00:00:00,-0.0052258747431884744,-0.04617988578473353,-0.11910687143825871
Bromley,Q4_2223,2023-01-01 00:00:00,-0.04812698604166954,-0.08835361592243896,-0.05112842732696565
Bromley,Q4_2324,2024-01-01 00:00:00,-0.07910831396160867,-0.10159615049435478,-0.11484402532511584
Bromley,Q4_2425,2025-01-01 00:00:00,-0.14862479541186174,-0.09123386213807061,-0.09450709934366464
Bromley,Q4_2526,2026-01-01 00:00:00,-0.18959017777124815,-0.14691369836521329,-0.10698907091794119
Camden,Q1_1516,2015-04-01 00:00:00,0.02052944292593739,,-0.035119218959952514
Camden,Q1_1617,2016-04-01 00:00:00,0.02239180034427013,0.029049249325311055,0.06913366129652732
Camden,Q1_1718,2017-04-01 00:00:00,0.17536546081690885,0.14333527647546396,0.15835677795385772
Camden,Q1_1819,2018-04-01 00:00:00,0.09218550922064461,0.14012383907369252,0.0919861944420125
Camden,Q1_1920,2019-04-01 00:00:00,0.08653735159194864,0.06830368648627871,0.1321220238078571
Camden,Q1_2021,2020-04-01 00:00:00,0.005719874962704097,0.012241682041521096,-0.004954421968192846
Camden,Q1_2122,2021-04-01 00:00:00,-0.022563305137533463,-0.005380793981358378,-0.04961715897588981
Camden,Q1_2223,2022-04-01 00:00:00,-0.07405689657872344,-0.07913353692130753,-0.09948482435919515
Camden,Q1_2324,2023-04-01 00:00:00,-0.05150632625205459,-0.07058130567626686,-0.10649634538511488
Camden,Q1_2425,2024-04-01 00:00:00,-0.030141832647451794,-0.08980361113417679,-0.03553268692306999
Camden,Q1_2526,2025-04-01 00:00:00,-0.1459614800694926,-0.0731205252052598,-0.07964274831540563
Camden,Q2_1516,2015-07-01 00:00:00,0.014956390733644187,,-0.01905512520854513
Camden,Q2_1617,2016-07-01 00:00:00,0.060907555611550146,0.05390281285305398,0.0951478189271201
Camden,Q2_1718,2017-07-01 00:00:00,0.1603091317396068,0.14185243718341434,0.11891057966468543
Camden,Q2_1819,2018-07-01 00:00:00,0.0984208220464996,0.11797815172262471,0.0993274259142023
Camden,Q2_1920,2019-07-01 00:00:00,0.05132129904905003,0.08103030229047392,0.1355006335964719
Camden,Q2_2021,2020-07-01 00:00:00,0.05086791504271326,-0.0077256561393390655,0.009868491186647455
Camden,Q2_2122,2021-07-01 00:00:00,-0.049740353190663944,0.0019276607515364974,-0.0505610915012521
Camden,Q2_2223,2022-07-01 00:00:00,-0.06621049491851821,-0.10036098252388348,-0.11100577928121769
Camden,Q2_2324,2023-07-01 00:00:00,-0.030433073568913782,-0.07566911454801284,-0.09280076158861261
Camden,Q2_2425,2024-07-01 00:00:00,-0.07668949943098696,-0.08783595024455126,-0.043094514910667625
Camden,Q2_2526,2025-07-01 00:00:00,-0.108481424767152,-0.0688572599444045,-0.05436004228853364
Camden,Q3_1516,2015-10-01 00:00:00,0.03405220822456989,,0.03030630593106376
Camden,Q3_1617,2016-10-01 00:00:00,0.01939510486909901,0.043040789987122796,0.06407966737882942
Camden,Q3_1718,2017-10-01 00:00:00,0.1254594255545728,0.14908834212417854,0.11548552850440574
Camden,Q3_1819,2018-10-01 00:00:00,0.0907223775241428,0.09928992564904171,0.10095287392247054
Camden,Q3_1920,2019-10-01 00:00:00,0.1227468780273504,0.09754232285375841,0.1335698219232324
Camden,Q3_2021,2020-10-01 00:00:00,0.005250217158705439,-0.036626979211454525,-0.021161334583744695
Camden,Q3_2122,2021-10-01 00:00:00,-0.046123623154367355,-0.03601098022123683,-0.058006816059687494
Camden,Q3_2223,2022-10-01 00:00:00,-0.10887839675402616,-0.07618204558686925,-0.13582756634059145
Camden,Q3_2324,2023-10-01 00:00:00,-0.011720042117835727,-0.08070311325514845,-0.06664727984302543
Camden,Q3_2425,2024-10-01 00:00:00,-0.08625030137167644,-0.09188611850687411,-0.03572194715887922
Camden,Q3_2526,2025-10-01 00:00:00,-0.1212550576680721,-0.06613760523601897,-0.0733812787344228
Camden,Q4_1415,2015-01-01 00:00:00,0.004578278048031348,,-0.029322163095617748
Camden,Q4_1516,2016-01-01 00:00:00,0.033608336811024375,-0.00025738445643996855,0.03999282667232629
